,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11
path.207,28140,27158.52313,29526.34976,30402.02372,29721.58434,28418.07951,28513.43927,28420.37162,29237.45453,29281.41999,31542.68701
path.208,28140,28937.37478,29080.9353,30623.19899,32174.08063,34027.51109,34526.13671,35709.4492,36345.04541,37306.7985,37479.04765
path.209,28140,28905.05025,28458.18689,28197.05844,29645.03326,30043.05752,29866.45643,29747.55035,29014.21346,28684.10959,29990.77097
path.210,28140,28685.61196,28376.6358,27796.69062,29371.52281,29700.49098,31232.9547,32070.08382,30633.59491,28946.78036,30379.64041
path.211,28140,28907.76345,30376.03885,29411.7344,29729.76986,30878.93879,31135.68711,33141.20712,33536.13527,33825.23069,35803.29145
path.212,28140,30283.92479,32274.85887,33658.92547,35163.18404,36708.18225,36909.81367,38121.1392,38154.22894,38962.15681,40225.25263
path.213,28140,28100.01018,28055.23128,29724.12516,31855.45407,31169.40378,32190.06078,33523.69062,33506.49289,33293.40046,32709.26513
path.214,28140,29119.50111,30517.44824,32288.57182,34067.29048,35500.04306,35602.31344,36415.02353,39709.50341,42528.15868,42632.34605
path.215,28140,28570.34481,30413.55103,30531.76196,29765.48171,31923.99008,32317.41121,31932.56504,31430.34514,32999.66226,35194.39433
path.216,28140,28493.54824,30495.6596,31391.36671,33255.3514,33876.40704,35083.54319,35929.08515,37671.89438,39668.46458,39332.03126
path.217,28140,29258.14783,31559.15936,31105.72488,31869.19865,33407.4231,33344.71019,35935.68409,33231.49682,33725.58209,33765.49248
path.218,28140,29498.10536,28458.30216,29223.98198,31095.45115,30533.52665,32805.36696,32694.91732,33449.28308,34947.169,35690.07991
path.219,28140,28608.09909,29286.83142,32763.32667,32320.03354,34008.3661,36583.08002,37398.61127,38319.1425,38658.03347,39014.79484
path.220,28140,28444.76832,29079.00976,30473.45743,30377.98112,30480.85634,32434.06048,33517.49801,33530.94042,36216.41506,37594.47528
path.221,28140,30135.69072,30898.06828,32675.98249,34293.35802,33980.72089,34076.33339,35888.13998,36806.59621,36821.45607,36311.36953
path.222,28140,26522.69203,27088.62413,28438.79537,27341.15021,28322.51205,28866.6233,28855.36778,27799.72279,28452.47224,28095.27436
path.223,28140,30395.02731,31432.0293,32402.19327,34543.54672,34035.89098,34621.43453,34243.77854,34721.61126,34794.45095,34244.6503
path.224,28140,27585.99094,27878.62652,28603.22933,29590.18141,30817.05224,32380.24581,32936.58372,32780.80272,31783.21571,32816.70855
path.225,28140,29677.73165,30877.18247,32769.33423,33789.71828,34918.7373,34176.72926,34154.33856,34129.14277,36716.29835,38404.37437
path.226,28140,30366.12385,31257.3426,34016.70665,35719.93918,35029.48114,35386.44944,35918.03493,35248.11937,36552.59935,40284.90326
path.227,28140,28408.48455,31244.91223,33287.49729,35342.97396,35310.90115,37369.39474,39603.93691,39224.06112,40181.51294,41187.06556
path.228,28140,28579.97337,29794.93735,29732.63104,30330.70855,30295.3357,30037.46316,32585.02797,34493.94634,33520.20731,32844.46031
path.229,28140,28923.83865,28169.68016,28380.89516,29218.6181,30965.53834,32292.5643,33412.40172,33610.83173,35567.33125,37416.94245
path.230,28140,29095.09915,28398.63925,30315.90691,31870.7078,32049.77466,32718.76107,33804.26933,34616.819,35907.96654,36502.65127
path.231,28140,30733.931,30439.00503,29494.64456,30780.57448,30363.94454,30337.76365,30560.94028,32084.58371,32108.26007,32614.58361
path.232,28140,29412.38984,30426.81977,30314.62428,31374.14708,32672.87278,35448.50012,35703.75797,37248.09672,37967.11483,37741.27372
path.233,28140,27111.92326,27310.1555,28906.34273,29939.45916,32082.29742,33592.41693,32418.93843,31557.75442,30771.7941,29219.24281
path.234,28140,28933.00153,29152.49989,27898.91878,29880.968,30265.6486,32249.71262,33488.54938,34640.56429,36782.85091,36627.29959
path.235,28140,27369.41857,27843.19905,29540.25071,30280.1704,30507.08043,30433.69326,30015.74613,31131.17135,31212.61239,30618.9455
path.236,28140,29021.45164,30945.58886,29610.77842,29423.11357,28828.28037,31960.60549,32887.10654,34927.41969,35814.86273,36508.69095
path.237,28140,29320.97514,30097.62099,31929.3425,33036.35314,34796.64763,35198.25933,36340.60905,37054.90513,36562.49996,38054.66923
path.238,28140,29036.36532,30798.94585,31682.22597,32739.10449,33029.54045,32390.20181,32889.59636,33516.63169,34357.87594,35326.28124
path.239,28140,29487.23852,29698.66271,31560.60547,33770.03632,34674.11188,37214.81093,37646.38965,39166.57404,38775.65225,38659.4967
path.240,28140,30714.75465,31723.42956,32997.05098,34634.78087,36372.70782,38721.78584,38774.49426,36487.19582,39070.16107,41987.76959
path.241,28140,28821.10731,29990.75524,30338.48804,30886.59214,32008.43712,32727.35352,35004.1137,36182.79229,36287.39442,36825.7124
path.242,28140,28224.90043,28416.29258,28277.56129,28222.36522,29100.42393,31419.46202,34255.84406,33021.175,32515.37611,35091.43428
path.243,28140,28688.62049,30306.12019,29627.35765,29367.48967,31855.39834,32324.57622,30374.22499,31201.70274,33246.99022,33794.65419
path.244,28140,27965.73747,30498.33354,31310.9713,31760.73998,32575.0945,33980.61204,35490.21234,35966.69004,37547.04368,39379.79692
path.245,28140,28345.43153,29388.83232,31787.08101,34252.90198,36522.26238,34523.49849,38216.02521,37775.25215,38384.86163,40136.12114
path.246,28140,28601.04896,28631.64028,28440.37222,28347.47617,28616.22029,30894.70644,29763.10425,30149.87741,31168.70967,30659.28504
path.247,28140,29808.49266,30184.86484,32022.31795,31209.39662,29579.45705,30364.3599,32100.59797,33368.99745,35732.7978,35214.81667
path.248,28140,30236.10981,29374.14868,29666.97525,30187.72196,30083.32187,30214.3221,32088.52037,32378.42739,32810.01599,33839.90553
path.249,28140,29386.77243,30030.8587,30635.74803,28453.80548,30196.75393,32459.98511,33213.79709,34575.85514,35127.09989,34385.97895
path.250,28140,28497.97533,28924.81163,30335.14171,30795.27488,31258.07971,32962.80764,34454.1061,35177.254,37917.06083,39026.92323
path.251,28140,28746.90794,29377.38811,29873.75443,30577.78308,28732.17989,29777.11977,29525.07128,28192.18268,29767.19932,30573.30662
path.252,28140,30188.0884,30162.91582,30583.25115,30053.8498,30507.76286,31431.91336,31623.39002,32812.09001,32988.53129,31789.01819
path.253,28140,28746.23178,30558.25098,30215.75534,29221.43792,30469.07509,30913.77046,31656.76421,32902.38923,33578.83376,33797.65351
path.254,28140,27501.98426,25508.33589,26002.8914,27617.86631,28433.84748,29388.47088,30142.07257,31443.4369,31842.86455,32997.41108
path.255,28140,28966.25622,30315.65969,31020.05294,30992.88511,31986.27826,32151.85744,35874.95987,38507.89619,40233.7444,40072.034
path.256,28140,29237.01064,28541.0148,29052.2536,28767.20165,27871.08346,28866.04028,29508.34599,31906.83303,32271.68829,33809.79435
path.257,28140,27954.25235,27379.70976,27713.78304,30269.315,31380.65779,32549.59999,33550.02489,33512.0116,33905.73317,34179.59706
path.258,28140,29562.09263,30180.48588,31615.78316,33363.37019,36554.33927,37367.61878,37456.56269,38708.26295,40465.1203,40740.65864
path.259,28140,30147.43323,30573.51129,29065.64669,30330.25011,31873.90442,33671.39698,35149.67808,35788.3194,35210.52469,36242.2541
path.260,28140,28510.70187,29414.28189,30510.1732,30751.84255,32489.57422,33533.28889,33373.68722,34806.30761,34094.4824,36551.68311
path.261,28140,29183.07639,28158.82197,28234.08746,29066.61811,29585.21915,31834.87974,32072.9781,33613.23151,34572.41967,36176.00203
path.262,28140,30553.10116,29818.7732,30829.35351,33915.96057,35871.96941,34912.00161,39002.4353,40671.62506,39841.5713,39058.80043
path.263,28140,28485.31519,29984.32676,30197.67178,32331.06802,33335.25171,34011.45479,35284.64332,34754.61491,36299.43025,36852.04354
path.264,28140,27215.16171,25373.55187,25115.29496,24311.22741,26614.38586,28038.56723,28314.86461,27624.62103,28691.082,27530.59401
path.265,28140,27378.33049,28176.8366,28934.19039,30459.91493,31844.59284,33610.37295,34596.18966,34459.79918,34035.1947,34138.1878
path.266,28140,28569.28241,28023.70691,29620.44916,29077.49342,29165.42945,29063.23608,28247.15774,28922.41511,30141.38484,29005.14978
path.267,28140,27238.52833,28652.9781,29241.12299,30834.65564,33238.40967,32703.08903,33127.50517,33315.56984,34180.35668,37324.50814
path.268,28140,27983.48967,29612.23132,30997.17621,32081.15707,33384.6589,33064.36161,32332.78166,32178.03206,33167.95125,32268.28317
path.269,28140,29122.2265,29993.29644,31087.67909,33393.71477,33452.00997,33777.25875,33916.46875,33634.90282,34162.35259,36748.54611
path.270,28140,27373.07356,27945.30841,28055.93408,29949.7933,29862.81908,31829.23255,34401.78783,34504.09041,33424.32945,33796.25143
path.271,28140,27943.44787,29651.00977,30919.54072,30141.59173,31175.20414,31471.9759,31878.47039,33973.13513,35532.77997,36637.76926
path.272,28140,29126.33325,29270.04608,29911.03766,30221.19245,31607.69721,32343.7631,31775.60479,32969.8329,33119.23157,32722.8998
path.273,28140,27840.55666,28244.42248,30199.83679,31394.58877,31974.72789,31317.422,32243.40157,32325.57755,32587.69358,32790.55829
path.274,28140,26800.54535,27176.74394,27328.01958,27074.40541,27685.14942,27876.61257,28586.5165,26204.43364,26871.07674,27111.01154
path.275,28140,28554.22937,29983.73066,31282.58265,32387.31668,32122.44302,32847.78566,33485.95396,32972.36621,34174.58717,34789.59795
path.276,28140,28376.95713,29239.57973,28741.91393,28746.49994,30277.87685,31313.51631,31972.11032,32932.68542,32850.7953,33941.44379
path.277,28140,27727.43219,28268.45229,27853.77423,28621.95316,29394.84985,30400.22886,31508.98618,32364.63487,34841.12664,33910.24254
path.278,28140,28065.62512,29175.90582,29525.83781,30694.39296,31921.78634,32082.39349,32797.49632,34973.64508,35654.04767,38218.05108
path.279,28140,28857.6577,30497.03042,29015.15233,28938.51072,27695.44277,29000.71257,30660.67511,31792.36977,33435.90533,36607.03663
path.280,28140,26806.31095,25396.99553,25205.75893,25758.80877,26562.23557,27538.51639,28500.89267,29733.90804,30310.31197,30352.42041
path.281,28140,28813.37391,30180.35966,30449.58959,32035.3188,33603.16702,35224.93008,35087.30227,35878.33848,36219.70496,36989.22189
path.282,28140,27246.95978,28797.84488,28406.74868,29373.62016,29510.33788,31791.4105,32700.26006,32805.91201,32627.42851,31808.82291
path.283,28140,30169.32366,30737.27224,32837.47355,34499.01714,35685.67776,36801.43628,35731.08986,36268.08461,36948.52499,38914.46311
path.284,28140,28797.39688,30799.73154,30432.96153,31810.92091,32082.74762,32889.12765,33662.62868,33209.66645,35494.70262,36058.09759
path.285,28140,28184.61351,29245.32662,29369.35337,28943.04244,27943.4927,28482.79773,30209.61398,31235.88956,32081.17238,31226.0581
path.286,28140,29805.14995,31559.65852,31762.16795,31570.93547,32113.47875,31980.77945,32561.72365,33800.47888,35897.63019,36965.74136
path.287,28140,28123.72402,28835.1048,28779.19197,27645.24946,28401.14285,31051.3358,32389.11038,32663.06081,34935.99023,35326.99959
path.288,28140,28733.99981,31389.23501,33209.64834,32618.90698,33973.4762,33311.618,33395.63289,32302.54351,34420.20227,33993.64763
path.289,28140,28408.26667,29511.89773,29639.2534,29721.65165,30274.35711,29537.83295,29730.37776,30726.18035,30518.92638,31092.25173
path.290,28140,28022.92987,27945.81682,27810.63056,26377.90732,26580.01909,25361.91627,25681.22833,25854.36843,26378.40039,25915.01899
path.291,28140,30832.72696,28658.04765,28389.80911,28504.36965,27753.57084,28243.60939,29675.61353,30125.29441,29578.28584,29422.87692
path.292,28140,29779.1017,30138.90494,31259.55034,30446.44614,32160.76234,34297.58166,35345.03674,35192.50985,36818.50297,38382.5881
path.293,28140,27735.50526,28005.1006,27550.88996,28419.997,28440.44562,30028.50478,30405.46705,29518.24686,30722.36979,31416.38897
path.294,28140,30641.30605,31880.91263,30955.53695,32525.38239,34673.91924,35505.66897,35815.91114,35508.4725,33420.95486,34525.12238
path.295,28140,29852.11188,29725.37299,31370.0845,31603.18195,32444.9497,33148.534,34303.84417,37671.37083,39284.74329,40719.39076
path.296,28140,29147.49174,29357.04616,31678.95786,34500.84064,34011.77868,35948.53132,35472.15868,33347.17596,32200.91562,34560.4463
path.297,28140,29609.5653,30988.01252,30591.18052,30318.75512,30570.22442,29769.56857,29921.65078,31131.17296,31531.67183,31824.32166
path.298,28140,30471.42843,30182.367,31347.87634,30819.75949,32135.45129,33872.08248,33277.76059,35263.97991,38533.83806,37583.62497
path.299,28140,30283.50623,29674.83039,31247.6608,33090.9996,34090.09704,35127.51681,33771.57468,34384.94792,35913.86703,36025.23326
path.300,28140,27639.34443,28499.19764,28608.89457,29453.89274,28379.1874,28196.75349,28053.22632,28831.14041,31378.36013,32753.24456
path.301,28140,29797.68665,30784.71488,30759.80487,29916.73357,31178.89941,32448.02835,31163.22183,33308.40662,37368.05728,39806.68795
path.302,28140,30445.96741,30869.7671,32137.99852,32830.49003,34765.97469,33861.8651,35265.31879,35366.95838,35441.73087,36931.036
path.303,28140,29493.72009,30746.43503,32317.82119,32328.31194,31231.99472,31506.03034,32491.69796,32645.14686,32011.07097,32399.35746
path.304,28140,28324.51781,28074.65873,29070.98766,29575.00174,30601.97203,31270.99758,32537.86673,32166.66995,33525.8349,34672.07147
path.305,28140,28096.77757,27343.07914,28574.72492,30796.94314,30405.63563,31404.79816,31839.35857,33649.11246,34282.35595,36902.21937
path.306,28140,28097.54426,28149.41645,27839.3382,27908.51508,27551.0572,28219.53809,28512.88674,30275.07163,31466.29668,32866.21357
path.307,28140,29263.32444,30598.48394,29971.00001,31106.58934,31951.43936,32920.39719,33373.99679,34155.42494,36001.63844,36199.56257
path.308,28140,29204.89675,29330.74783,29920.52068,29338.33253,30119.25946,30808.59845,32779.4809,33059.17994,33935.27708,34267.79052
path.309,28140,28257.1644,27692.86182,27921.52323,29562.47776,28228.47125,28369.87651,28238.1184,29569.13846,28618.49526,29009.01939
path.310,28140,29319.52524,30145.97838,30070.90704,32154.36369,33086.53908,35496.26923,36932.9725,37051.75143,37373.58504,38482.98572
path.311,28140,29760.0512,29587.39545,31303.69029,32590.59519,33177.51192,35055.70228,35790.17489,34843.82599,36368.88473,37447.81577
path.312,28140,28548.26096,29823.61239,30260.4869,29381.7472,29046.35335,29194.79242,30340.74296,30707.77568,34053.93603,34470.49024
path.313,28140,30387.93752,30721.1898,29812.50447,30386.75417,31076.76258,30124.32623,31499.63402,33306.05625,35108.63955,34661.06965
path.314,28140,29881.71657,29336.03199,30177.24107,30949.03088,31825.60658,32205.52764,31905.22449,32499.94647,34610.79455,36145.34239
path.315,28140,29525.02259,29285.42707,30175.49973,29300.0909,29530.26069,30087.4111,29298.04496,28923.21373,28379.54343,29448.73964
path.316,28140,28132.18849,31325.54099,34028.39139,34666.10705,35874.55476,35936.14803,34615.62832,34790.87049,36216.5167,36654.81076
path.317,28140,30941.40604,31334.64073,31716.43849,31864.51666,30654.45431,32320.60525,33741.22363,33353.57983,34298.48766,35530.28897
path.318,28140,30825.54752,32133.29287,34326.31224,36189.8926,37407.75586,36453.72825,37403.17055,37976.01232,39503.20085,40755.37469
path.319,28140,28945.93468,30228.69219,31576.03837,32428.74967,34259.83499,33722.66947,35145.28218,36055.12091,36316.2414,36469.42637
path.320,28140,30412.86677,30768.4596,30893.74863,30052.48675,29991.55313,28585.44553,29502.95099,28170.18623,29413.19452,28888.34856
path.321,28140,28637.33478,28780.37901,30342.01216,31879.29876,30988.91933,32286.8501,33983.27028,33689.17243,35029.68746,35953.24985
path.322,28140,29529.83569,29659.96813,29352.64841,30553.99462,33295.45348,34657.52824,33823.90625,36332.42765,36995.55062,38285.73818
path.323,28140,29278.47809,29094.84539,29206.96907,29634.97906,30611.10156,33157.16772,34288.92871,35859.98823,35079.93297,36095.30845
path.324,28140,29115.92426,30953.19958,32053.22812,34579.04033,34111.69831,34158.92583,34541.63374,35393.46507,36460.92053,38100.43735
path.325,28140,27613.85916,26392.28302,27633.47541,29662.01705,28858.52254,28740.35477,29689.78299,31290.4388,32911.35519,32866.61126
path.326,28140,29016.89167,28128.28184,29116.24793,30083.24197,32433.56501,34439.67197,34016.2277,35014.2629,34965.90307,34829.06417
path.327,28140,28411.172,30576.90033,31912.37328,31639.96749,32985.21805,32697.81022,34053.22436,35266.97356,37132.27793,38755.43686
path.328,28140,29355.9944,29633.6112,31340.55149,31175.26881,32632.50761,33214.05033,34135.69562,35414.05317,36632.26529,38046.56987
path.329,28140,28047.92476,29688.38988,29779.05937,32567.90704,33704.30194,36174.54484,36321.44947,36474.07217,37962.30026,40857.8639
path.330,28140,26796.91972,25324.51111,26502.40041,25660.44959,24953.95264,25056.36095,25575.45291,25401.10304,26080.5114,26138.6484
path.331,28140,27497.80578,27386.12397,27171.31171,28763.55714,28749.66554,27288.25729,26816.14483,27091.53835,28360.52655,28788.47128
path.332,28140,27621.11876,29468.70314,28306.80361,29313.69191,28749.89817,29476.0777,29771.31374,31118.00505,31039.30906,30959.47326
path.333,28140,30302.72319,30198.20827,29672.50602,28586.95296,29251.37103,30704.41597,33178.20541,35422.18326,35145.38095,35844.67571
