,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11
path.207,23863,24454.83524,25155.97094,24803.20889,25171.55164,26605.36646,26853.71785,27106.97724,26760.93846,27255.74717,29116.44918
path.208,23863,24130.77648,24291.53776,24729.89447,27519.66749,28549.93286,28632.36041,28083.63394,30542.19183,31230.61104,33478.82434
path.209,23863,24174.06139,25078.57482,25377.56858,25937.59888,25959.16035,27048.65423,27167.4482,27445.2775,27056.63321,28671.54709
path.210,23863,25696.62631,26588.42469,27609.42225,27219.19895,27506.29844,29821.24766,32762.89453,35131.22675,34231.49294,36249.80636
path.211,23863,22509.85857,24407.10576,25908.83544,25560.85201,27532.67178,28908.52536,31329.92999,32307.2027,35117.60907,36953.50762
path.212,23863,23947.26111,24845.13176,24920.68581,26074.23629,25111.2461,27076.04605,28753.71309,28237.07415,30207.66489,30725.959
path.213,23863,22598.27777,22757.30566,23701.30056,25113.02214,23126.44569,22364.66398,22984.91502,23665.54019,22907.84265,23706.33433
path.214,23863,23429.02663,24560.52685,25262.3335,26396.86714,26990.97819,28512.46263,28560.94571,29937.89435,30930.23048,30770.97284
path.215,23863,24988.01516,24543.66798,25977.61228,27699.05707,29597.37935,30334.64433,29566.97889,30333.00382,30361.859,32225.81981
path.216,23863,24696.45077,25446.05366,28037.50726,27530.08022,27934.02759,27682.83294,28237.09958,27073.71818,28120.39774,30188.60236
path.217,23863,24990.53069,24712.80342,25479.61543,25550.55223,26186.15276,26600.07325,28507.07447,30065.59686,30849.83852,34153.18226
path.218,23863,25393.33117,26885.44249,26127.07404,26754.50734,26880.62363,29151.68393,30147.21888,31816.72773,32840.39297,33516.82404
path.219,23863,24632.33053,24451.86796,24010.45815,25658.5355,26871.62315,27881.63708,28888.51484,29687.61057,31223.04734,33895.35242
path.220,23863,24393.4466,25143.90192,25942.51677,25151.17372,24513.89938,25111.98829,26476.90702,26975.30826,28606.61325,30799.99578
path.221,23863,24748.78991,24724.14613,24663.22311,26097.04721,27231.55988,27750.95682,29417.98289,29453.45628,31809.59131,32094.08603
path.222,23863,24038.66544,25601.78078,27033.61043,29013.3808,31628.86954,33056.45337,32856.93708,31982.88334,33603.57167,33234.00787
path.223,23863,23803.47873,24641.40828,27214.94128,27888.92248,29325.27629,31411.68545,32391.53583,32274.02845,33036.43901,34647.00976
path.224,23863,24748.98656,24845.68929,24817.39777,26860.1606,26566.12135,29604.61697,30616.84726,31020.86625,30297.69374,30202.97416
path.225,23863,24073.31083,23575.9443,23833.90073,23303.07161,22983.53268,24492.26253,25476.14361,24838.35584,26293.0941,27798.3572
path.226,23863,22869.01845,23726.56016,23481.39836,24004.77743,23833.6865,23939.53125,25072.44135,25511.89043,27568.37909,27159.62845
path.227,23863,25735.8368,25937.53865,26374.53426,26574.26147,26408.98022,26419.84597,27043.14683,28107.88939,29416.25342,31060.92441
path.228,23863,24769.40766,25063.87236,26943.87718,28626.54145,30789.37763,32387.98502,33220.47966,34986.80572,37054.04774,36682.78047
path.229,23863,25304.07701,25101.68009,25716.1768,28116.23322,27777.55281,28214.57385,30517.97821,31827.93953,32967.176,34121.81086
path.230,23863,23844.78609,24319.28902,25016.51071,24922.31147,24946.58371,26835.85153,27461.53539,28900.38682,29691.18817,30995.18665
path.231,23863,23521.72055,24042.49812,23980.76961,24286.77567,23047.92593,23397.00981,23649.63599,23155.50768,24231.74809,25194.73662
path.232,23863,23722.74816,24032.25306,24589.74766,24679.02379,23748.20623,24838.42661,24790.984,25090.90531,25406.7995,26293.70303
path.233,23863,24223.73686,25988.53554,25406.1508,24845.06991,26965.3929,27738.91655,26960.70212,28009.40067,27920.57242,30077.57693
path.234,23863,23486.27993,25043.68403,24624.29068,26564.04102,27531.22337,28397.61993,28779.55208,28516.44969,29290.6568,30719.51981
path.235,23863,24921.47396,25183.08204,26696.27264,27550.71202,28526.42696,28530.02932,28324.45295,28405.13357,30033.101,31327.45609
path.236,23863,25238.2612,25275.58471,24863.08347,26225.6922,27814.07797,28685.24619,27522.37946,28612.15432,29452.08103,29111.60056
path.237,23863,24060.93211,24822.51672,26048.54424,27026.48024,28468.24032,28347.31013,28001.90805,29141.483,29727.71201,29834.62832
path.238,23863,25440.34501,25125.47941,24919.79357,25695.84316,27275.05303,27971.50846,28859.86394,30158.09416,32471.53669,34194.42084
path.239,23863,24995.71769,24607.42821,24559.99653,24205.25853,24534.39457,24344.20214,25189.57492,26239.06572,27458.14489,27873.62525
path.240,23863,23032.66184,23037.44124,23569.72581,23992.50644,24927.38253,26082.11282,27750.70276,27885.49559,29203.75469,30174.62365
path.241,23863,24415.07327,25294.21872,26011.19834,26133.93407,27023.49768,28568.80679,27821.88894,28891.13096,29242.29306,29469.29485
path.242,23863,24558.40838,24482.33256,26266.47761,26597.73825,27724.22628,29283.77523,28753.25396,30118.96025,31143.13363,33307.63888
path.243,23863,26003.62006,27221.57231,28076.33642,29289.72739,29525.07002,30977.01748,30457.01436,31905.46791,32795.40858,33107.10014
path.244,23863,23848.86301,24304.1831,25446.84546,28116.1634,29233.76668,29100.48324,29948.91743,30558.32635,31112.41912,31229.73237
path.245,23863,24295.2455,23665.54514,25731.31908,28163.00602,29388.58601,29243.92014,30606.11638,31149.07776,32483.33872,33446.19776
path.246,23863,24241.21007,25276.59651,25904.35176,24681.01901,24186.73924,25161.68455,26686.15274,26353.4879,25635.73153,26798.0384
path.247,23863,24063.16278,26347.66006,27000.01998,29483.03682,28477.07481,28351.92222,27901.11626,30581.78684,30170.62845,32298.54161
path.248,23863,24745.14671,24793.55019,26366.34723,25899.43152,26768.91137,27993.39976,29043.60318,31105.81982,32583.34735,29754.51382
path.249,23863,23051.60486,23747.46364,25815.90266,26605.17947,26013.81247,26750.96849,27410.39854,28292.89543,29971.45132,29714.82396
path.250,23863,23757.96828,25136.14494,25885.10661,27072.83378,27351.69075,27677.28335,28018.39969,28972.55701,28349.14906,30409.75
path.251,23863,23900.55094,23852.29094,24140.70964,24983.90229,26893.99658,28466.45528,29842.22039,28594.57751,29384.74404,30344.38479
path.252,23863,24524.41683,25158.01246,25616.41277,26306.21356,26701.10217,25914.80509,26394.17454,27505.85648,27377.818,27107.86815
path.253,23863,24884.12828,24108.53604,23672.01599,25170.53001,25914.01143,26506.25238,26720.61933,28254.65969,28813.13427,29080.43032
path.254,23863,25763.98724,27169.83857,27724.11261,27595.5261,28472.76246,30304.53599,31842.16014,31166.40751,33067.36879,34680.70192
path.255,23863,25751.79821,26902.48859,27953.02781,27460.40251,28292.49781,27603.60282,29765.9649,29873.2657,30435.84303,29748.80005
path.256,23863,24463.27399,25115.06268,26124.98739,29350.36557,29745.07649,33347.07796,33211.38139,32737.44633,33514.71399,36245.50957
path.257,23863,23430.89591,24142.17565,23529.82948,23499.76283,23325.57078,23176.84843,23367.19978,24009.03034,25398.3763,25136.29489
path.258,23863,24270.88411,24155.66025,25978.21849,28272.64054,28888.88599,28346.47216,29581.84212,28946.85829,30170.40301,32282.87585
path.259,23863,24096.29864,24282.23585,23415.89592,24255.86064,25062.69578,25756.01547,27992.9853,27977.4985,28274.78372,30055.90651
path.260,23863,25073.84844,24845.01832,25447.90076,25988.32895,25931.09275,26370.29149,25512.67455,25884.15942,27358.90806,28293.17116
path.261,23863,25069.06472,25528.33714,26020.50742,27141.55677,27163.59638,28950.27393,31441.29476,33678.68001,36308.257,37739.98427
path.262,23863,25370.6579,26392.78149,26405.50084,26301.54446,25464.70367,25984.27558,26621.82354,26630.09842,28205.25987,28586.20413
path.263,23863,24274.52829,26973.93135,27682.21631,27603.668,29312.79845,29132.41269,30473.54027,31469.03833,31255.67302,31281.66891
path.264,23863,24835.11663,26149.39068,26706.55918,27453.8698,28567.05918,29199.70134,31594.26376,31122.3278,32087.3929,32982.06521
path.265,23863,26053.48364,25188.0661,25574.42171,26557.53703,26792.65286,27746.75712,29585.0455,28280.23164,28933.11092,29746.195
path.266,23863,23267.37149,22798.90498,22870.44803,23904.33478,23429.35127,24412.74409,25124.31206,26372.22859,28599.2945,30037.50781
path.267,23863,24838.29487,24534.67917,25018.85592,25660.41709,27387.75667,28884.71909,29556.66518,29336.17769,31806.24438,33355.34452
path.268,23863,24760.08067,25454.65826,24527.16398,24367.06741,24909.28157,25085.40029,24954.08137,24548.73755,24769.20841,24630.93926
path.269,23863,25562.80963,27311.1772,28131.09542,28263.40812,30471.56155,31935.90807,32564.14917,33146.16471,33553.89181,35759.47823
path.270,23863,24857.85402,25060.4344,25392.10674,25367.34387,24341.11622,25125.68834,26697.70495,27007.4186,27568.15246,29279.23922
path.271,23863,24823.14905,26314.93059,26535.09661,28681.48894,28633.87803,29818.4488,32147.77987,33692.42443,34240.06409,34686.3486
path.272,23863,24537.4201,24037.29989,25440.6288,25930.55286,25682.03517,23358.01042,23588.72716,24225.39811,24179.32092,24723.79817
path.273,23863,26686.94179,28800.30028,29332.25614,29255.34867,29889.26112,32401.217,34264.21549,36230.61773,36178.04485,36156.34619
path.274,23863,22908.91766,23455.62346,24007.62455,24730.71313,24810.77055,26268.68147,27710.63462,29109.84794,30260.02539,31166.26867
path.275,23863,25730.04958,27998.88695,29517.69241,31260.07374,31589.30075,32796.28801,32457.60146,32426.54274,32112.51165,34007.37187
path.276,23863,24046.42953,24912.94429,24560.64301,26558.85586,27016.5964,27533.41366,27678.14608,28779.6065,27769.28981,29116.86102
path.277,23863,23536.49006,24113.84631,23963.0578,24753.09687,25318.14515,25325.94827,26518.93151,25285.94893,25997.10475,26790.65761
path.278,23863,24995.07672,25028.64376,25007.4677,26253.19658,26729.34574,28505.29661,28030.6559,29875.05016,31443.59808,33812.04433
path.279,23863,26588.77704,26974.59093,27208.63687,28307.65817,28275.01842,29323.76876,31557.19508,33290.84194,33866.78513,35256.26415
path.280,23863,24799.48373,24968.2297,24765.06372,26098.98519,26475.5233,28342.92179,27725.64406,28447.07023,29360.73174,29822.92624
path.281,23863,23073.20164,23501.18189,23639.98856,23632.30194,23382.19813,25447.08586,25147.04838,24678.80175,25135.86264,26136.21078
path.282,23863,22851.52793,22586.90881,23222.44607,23974.54406,26644.63002,28164.58232,28794.1048,28831.47066,30939.88234,30447.12782
path.283,23863,23496.17177,23305.18547,24018.50684,24585.98568,25772.23256,26869.01515,26889.12234,27678.32384,28421.97236,28251.71252
path.284,23863,24643.52125,26698.3813,27696.78611,28197.00814,27942.36098,30405.39141,29886.45106,32769.55225,32922.97202,34738.41875
path.285,23863,23880.12063,24912.05513,25173.1744,26892.65733,26272.04564,27295.9382,27192.3305,26655.22618,25657.00823,26669.6945
path.286,23863,25987.74151,25419.7059,25213.33231,25994.60058,26436.46945,26557.59949,28547.54611,29086.61359,31097.13463,32347.92863
path.287,23863,23920.51331,24562.38,24890.55268,24896.94986,25503.68365,26320.19297,27355.33479,27932.58933,27316.41921,27837.70592
path.288,23863,24091.76521,24644.49905,23866.04454,23905.05849,23676.21006,25470.51842,25477.60902,24220.10504,24248.87002,25610.81748
path.289,23863,23496.24351,23751.24999,24047.88885,25615.76491,25585.17281,27717.08245,28058.02864,29927.7324,30240.77778,29860.07522
path.290,23863,23320.30809,23724.41417,23468.82412,25318.33348,24689.77663,27134.34327,27196.86262,27756.43848,28200.08886,29121.53146
path.291,23863,23319.02955,24216.40372,24420.17798,25207.70933,25719.04133,26002.75931,27475.78089,29538.81828,30151.96659,30318.44519
path.292,23863,24910.58819,24818.44087,23732.95495,25066.69331,25061.54308,25047.71151,25577.61392,26955.88823,27222.35696,26500.0969
path.293,23863,24431.34913,25965.08184,26846.7993,27773.49607,27889.95131,28886.25167,30724.57172,32005.27917,31428.24348,31599.53334
path.294,23863,24768.28621,25414.61813,26554.26066,26949.73497,27667.47127,27552.64605,28993.81231,29105.44909,30186.18874,32754.98396
path.295,23863,25065.69566,26405.72792,27170.03998,27433.06957,28862.80485,30382.38563,32354.56957,31650.41123,32181.49162,35178.91746
path.296,23863,24756.34573,25995.71443,25802.4283,24777.21508,26159.14301,27404.49121,27098.62341,28058.16786,27617.57428,27964.61201
path.297,23863,24283.32558,24276.94067,24521.00086,26200.52282,27572.62387,27951.39716,28436.20377,29680.68333,32113.67431,33383.62185
path.298,23863,24990.11282,25737.43839,25333.5286,26486.89187,27319.30256,28068.92566,28714.92116,30924.2323,30882.00646,33266.09835
path.299,23863,24776.97323,27288.99477,28381.37406,29666.22943,30605.55326,31655.01265,32234.09973,31801.11728,32794.43469,34607.81923
path.300,23863,24033.9366,23733.89705,24511.73311,25276.84941,25649.02273,26570.7984,27997.55249,27243.51141,29116.12548,29913.48642
path.301,23863,24096.54957,23840.14706,24074.45973,25284.36713,25429.28328,26032.69097,26245.31324,27851.40865,28818.24255,30157.26851
path.302,23863,22349.30974,21698.72366,21122.85942,21075.59966,21470.61728,22334.30201,23485.38883,22279.7423,23429.56666,25061.5043
path.303,23863,22844.12661,23066.02693,23077.92517,23029.58368,22813.91537,23678.89262,24221.34972,23748.09434,24135.58645,24330.21671
path.304,23863,24726.98588,25081.45297,25704.03909,26199.5215,27915.08747,30638.05208,31097.36497,31155.19097,31654.31019,31696.94151
path.305,23863,25936.18716,26870.35135,26921.70544,27922.25724,29207.46158,30249.08278,33147.19863,34392.00616,33715.18441,34311.85863
path.306,23863,24740.23155,24867.47299,28196.82795,30956.43671,31975.82067,32927.62609,34270.0304,35117.53032,38321.21977,40246.38279
path.307,23863,25855.78002,27793.12173,29808.8501,29287.91933,31119.9014,33806.87841,33924.21552,35563.86401,36644.91337,36605.29721
path.308,23863,25224.83092,26684.84501,29384.75002,29573.11913,30682.11746,31901.79629,31645.82946,33400.71206,35178.50056,35214.10355
path.309,23863,25441.25938,25784.60928,26610.89603,26854.34422,28342.73391,28015.593,28838.88971,30588.68637,29186.07785,29977.01733
path.310,23863,24046.17105,24523.29883,23391.64988,23392.95368,25182.79426,25495.86653,26054.02067,25611.73068,25865.87579,26337.97076
path.311,23863,23905.09936,25154.09575,26344.04651,28406.82327,28671.22212,29765.58311,27963.44975,29256.49841,27841.67198,28843.7216
path.312,23863,24899.94285,25167.2737,27278.33669,27741.24161,29842.39929,29920.33027,29584.3844,28761.59035,29493.86057,31109.31033
path.313,23863,24108.58637,22842.9618,24454.62462,24954.87509,26322.38782,27287.88066,28584.15213,30091.90351,31225.76612,30844.17365
path.314,23863,25554.29262,27083.89495,27775.16,30045.7964,30807.1591,30077.91339,30938.26469,32792.95673,33354.71922,33545.62273
path.315,23863,25149.41053,26103.93103,26807.35834,27413.7746,28873.24526,30354.84632,32744.90608,33626.299,34784.72697,35835.59058
path.316,23863,23647.35593,26066.32022,26604.74361,27144.38782,26583.20399,27758.07385,28363.25404,28955.63427,30236.68325,31519.76784
path.317,23863,25629.68751,25834.20595,27334.6036,29320.86028,30043.27015,31004.28257,32472.16566,31374.48495,34278.98797,34473.10617
path.318,23863,25611.46776,25247.71024,26344.82035,27321.50123,29957.76369,30352.18767,30336.74426,31306.02602,28843.81988,29085.53538
path.319,23863,23563.62142,24695.90896,26391.39465,26510.43511,29380.08386,28839.49214,30070.01183,30893.01964,32021.32633,34479.55792
path.320,23863,24960.67699,26125.40653,27118.64959,27026.95923,28319.49613,29688.77863,29365.98075,28859.49832,30442.10027,33705.48348
path.321,23863,24672.15656,25874.77736,25997.06717,26554.19473,28303.60272,27839.05864,26623.25308,27027.89036,26519.05139,28339.07466
path.322,23863,24937.24544,25010.92358,25384.35616,26486.18406,28874.29294,30315.96805,31824.02292,32971.27011,32475.0587,33150.3407
path.323,23863,23495.7424,24264.43245,25455.81085,25531.39251,26312.54844,28051.37496,28806.22304,27233.57646,28047.67934,29190.86461
path.324,23863,25450.66495,25598.50364,26256.68807,27547.57512,27547.55434,27337.36666,27764.86331,28164.99448,29794.28122,29083.47105
path.325,23863,25721.58318,27195.27919,27239.40818,27722.8521,27598.7684,27857.65408,27689.29219,29995.21058,31858.56553,33583.63854
path.326,23863,23918.96494,25202.72841,27126.49746,27505.72193,27876.82179,26916.88259,27218.09479,27985.12211,28392.10792,29316.43097
path.327,23863,25637.34269,26466.97079,26993.08657,29382.05428,31653.66648,32828.74313,32606.72002,34985.11786,35392.82089,35782.52238
path.328,23863,24569.91087,26189.52802,27550.87316,30112.81496,30201.98036,30747.14026,33640.0454,34079.9414,36915.01954,38248.00092
path.329,23863,24488.27719,24206.60535,24681.0696,24785.72286,26603.99609,28288.56435,29106.51847,30030.61824,30964.52864,31256.57018
path.330,23863,23408.33288,24083.44082,25172.27211,25572.8971,26417.95554,27176.14325,28669.99996,30073.88923,31837.10441,32722.72784
path.331,23863,24721.52742,25454.81118,27220.05557,28290.44651,29439.35839,31283.60112,33354.50788,33993.02258,34538.43913,35628.48543
path.332,23863,24762.49667,26691.35507,26987.94643,28528.85397,28682.87256,28234.70087,28594.96192,30612.06622,32093.34365,34571.39386
path.333,23863,24001.96768,24878.25576,23091.13841,23966.70162,23790.53617,25626.15548,25722.44829,26988.0338,28127.025,28540.50525
